d-12,d0,d12,d24,d36,d48,d60,d72,Load,T_conc,T_base,E_subg,E_base,E_conc
1.1142,1.241,1.1134,1.02681,0.933483,0.83098,0.720988,0.605171,12000,450,700,50,30,3500
0.988196,1.10762,0.986546,0.911109,0.831132,0.743356,0.648884,0.5489,12000,450,700,50,70,3500
0.699214,0.822,0.697196,0.637976,0.58149,0.521912,0.45976,0.395587,12000,450,700,50,350,3500
0.422616,0.55844,0.421643,0.380222,0.348317,0.31578,0.282432,0.248222,12000,450,700,50,1400,3500
0.160688,0.314509,0.160547,0.138594,0.13047,0.1209,0.11053,0.0995962,12000,450,700,50,14000,3500
0.649685,0.690742,0.648752,0.609355,0.561201,0.505474,0.444586,0.380504,12000,450,700,50,30,12000
0.613859,0.650182,0.612392,0.576572,0.532594,0.481385,0.425117,0.365545,12000,450,700,50,70,12000
0.36122,0.401523,0.359975,0.333896,0.305899,0.275261,0.243141,0.210298,12000,450,700,50,350,12000
0.312438,0.356109,0.311675,0.287601,0.264119,0.239434,0.214065,0.188345,12000,450,700,50,1400,12000
0.102481,0.148791,0.102355,0.0920808,0.0861819,0.0801115,0.0739406,0.0677062,12000,450,700,50,14000,12000
0.597741,0.634513,0.596929,0.561211,0.517404,0.466604,0.41108,0.352651,12000,450,700,50,30,14000
0.568626,0.601283,0.567353,0.534704,0.494423,0.44741,0.395713,0.341009,12000,450,700,50,70,14000
0.463103,0.496926,0.461942,0.433258,0.39989,0.362039,0.321173,0.278457,12000,450,700,50,350,14000
0.660613,1.70417,0.660282,0.566144,0.525337,0.478092,0.425867,0.369466,12000,450,700,50,1400,14000
0.096981,0.136943,0.0968595,0.0874251,0.0817887,0.0760642,0.0702799,0.0644754,12000,450,700,50,14000,14000
2.29225,3.51779,2.29247,1.72273,1.27894,0.947978,0.742675,0.607546,12000,450,700,70,30,500
1.60667,2.84603,1.60686,1.1538,0.85996,0.663424,0.540598,0.447852,12000,450,700,70,70,500
0.817407,1.98637,0.817457,0.587093,0.490463,0.419962,0.360678,0.304759,12000,450,700,70,350,500
0.519635,1.63275,0.519094,0.395759,0.358971,0.321232,0.282621,0.24246,12000,450,700,70,1400,500
0.271302,1.40252,0.271051,0.164719,0.159313,0.147107,0.13353,0.117992,12000,450,700,70,14000,500
1.69364,2.31514,1.69385,1.35893,1.07412,0.843777,0.671067,0.531948,12000,450,700,70,30,1000
1.26109,1.88751,1.2614,0.981393,0.772013,0.61591,0.502301,0.409308,12000,450,700,70,70,1000
0.533507,0.693076,0.532255,0.462622,0.406049,0.354174,0.30565,0.259013,12000,450,700,70,350,1000
0.44088,0.984053,0.440127,0.359958,0.324676,0.29052,0.256256,0.221174,12000,450,700,70,1400,1000
0.211832,0.768853,0.211562,0.155273,0.147678,0.136285,0.123388,0.109512,12000,450,700,70,14000,1000
0.969244,1.13894,0.969184,0.858318,0.748438,0.640313,0.535457,0.432688,12000,450,700,70,30,3500
0.780396,0.95105,0.780033,0.680625,0.589431,0.5046,0.425521,0.349402,12000,450,700,70,70,3500
0.533507,0.693076,0.532255,0.462622,0.406049,0.354174,0.30565,0.259013,12000,450,700,70,350,3500
0.339613,0.491246,0.338517,0.294972,0.265096,0.236891,0.209566,0.182549,12000,450,700,70,1400,3500
0.143345,0.298425,0.14309,0.121506,0.113995,0.105231,0.0958652,0.0860578,12000,450,700,70,14000,3500
0.568589,0.619605,0.567946,0.525088,0.475818,0.421296,0.363834,0.30487,12000,450,700,70,30,12000
0.486313,0.53347,0.485122,0.44717,0.404904,0.358928,0.311105,0.262474,12000,450,700,70,70,12000
0.382108,0.426884,0.380653,0.349276,0.316427,0.281815,0.246538,0.211168,12000,450,700,70,350,12000
0.258705,0.304963,0.257774,0.234049,0.212309,0.190502,0.1689,0.147613,12000,450,700,70,1400,12000
0.0944281,0.140658,0.0942264,0.0841317,0.0784459,0.0726857,0.0668615,0.0610164,12000,450,700,70,14000,12000
0.525859,0.570416,0.525266,0.486896,0.442436,0.392904,0.340464,0.286477,12000,450,700,70,30,14000
0.454011,0.494978,0.452882,0.41889,0.380438,0.338231,0.29406,0.248988,12000,450,700,70,70,14000
0.362469,0.40119,0.361116,0.332664,0.302319,0.269883,0.236593,0.20304,12000,450,700,70,350,14000
0.248477,0.288565,0.247596,0.225758,0.20519,0.184302,0.163513,0.142969,12000,450,700,70,1400,14000
0.0896968,0.12957,0.0895039,0.0802287,0.0747801,0.0693062,0.0638376,0.0583651,12000,450,700,500,14000,14000
2.09191,3.38991,2.09202,1.48759,1.02331,0.672645,0.445622,0.32146,12000,450,700,500,30,500
1.27111,2.58967,1.27109,0.789756,0.49093,0.300198,0.195574,0.146939,12000,450,700,500,70,500
0.498826,1.71817,0.498423,0.244183,0.156889,0.111738,0.0878215,0.0736774,12000,450,700,500,350,500
0.303107,1.47017,0.302464,0.140925,0.113299,0.0945431,0.0804748,0.0685511,12000,450,700,500,1400,500
0.240443,0.83209,0.239757,0.140068,0.111511,0.0925798,0.0785775,0.0670132,12000,450,700,500,14000,500
1.52877,2.19694,1.52891,1.17257,0.872382,0.62946,0.450851,0.322653,12000,450,700,500,30,1000
0.968789,1.65053,0.96884,0.670747,0.456694,0.303343,0.205218,0.145124,12000,450,700,500,70,1000
0.408603,1.03824,0.408039,0.239442,0.161097,0.115712,0.0898274,0.0737821,12000,450,700,500,350,1000
0.240443,0.83209,0.239757,0.140068,0.111511,0.0925798,0.0785775,0.0670132,12000,450,700,500,1400,1000
0.240443,0.83209,0.239757,0.140068,0.111511,0.0925798,0.0785775,0.0670132,12000,450,700,500,14000,1000
0.850661,1.04425,0.850697,0.728255,0.610892,0.500026,0.399101,0.306987,12000,450,700,500,30,3500
0.567878,0.77085,0.56774,0.455544,0.358526,0.275343,0.207479,0.152627,12000,450,700,500,70,3500
0.290096,0.480875,0.289217,0.212114,0.159617,0.121462,0.0948793,0.0761629,12000,450,700,500,350,3500
0.240443,0.83209,0.239757,0.140068,0.111511,0.0925798,0.0785775,0.0670132,12000,450,700,500,1400,3500
0.138007,0.19254,0.137379,0.113924,0.0963531,0.0817363,0.0696857,0.0595554,12000,450,700,500,14000,3500
0.496718,0.555303,0.496272,0.450846,0.400991,0.347993,0.294053,0.240406,12000,450,700,500,30,12000
0.3425,0.402942,0.341731,0.300315,0.258615,0.217262,0.178136,0.141661,12000,450,700,500,70,12000
0.20115,0.258954,0.200258,0.168112,0.140192,0.115576,0.094767,0.0772208,12000,450,700,500,350,12000
0.138007,0.19254,0.137379,0.113924,0.0963531,0.0817363,0.0696857,0.0595554,12000,450,700,500,1400,12000
0.133154,0.18023,0.132552,0.111248,0.0947174,0.0806747,0.0689327,0.058937,12000,450,700,500,14000,12000
0.460634,0.51139,0.460186,0.419896,0.375168,0.3271,0.277842,0.228623,12000,450,700,500,30,14000
0.32043,0.372533,0.319684,0.283052,0.245611,0.208002,0.171915,0.137899,12000,450,700,500,70,14000
0.191487,0.241204,0.190646,0.16197,0.136475,0.113542,0.0937354,0.0767091,12000,450,700,500,350,14000
0.133154,0.18023,0.132552,0.111248,0.0947174,0.0806747,0.0689327,0.058937,12000,450,700,500,1400,14000
0.133154,0.18023,0.132552,0.111248,0.0947174,0.0806747,0.0689327,0.058937,12000,450,700,1000,14000,14000
2.05556,3.3646,2.05561,1.44617,0.978687,0.625758,0.393298,0.266212,12000,450,700,1000,30,14000
1.21153,2.53664,1.21141,0.728881,0.433111,0.244564,0.140588,0.0947746,12000,450,700,1000,70,14000
0.431491,1.65221,0.430979,0.180003,0.0995359,0.0623525,0.0468457,0.0402511,12000,450,700,1000,350,14000
0.431491,1.65221,0.430979,0.180003,0.0995359,0.0623525,0.0468457,0.0402511,12000,450,700,1000,1400,14000
0.170579,1.32105,0.170324,0.0454486,0.0460596,0.04222,0.0381398,0.0332523,12000,450,700,1000,14000,14000
1.49794,2.1721,1.49802,1.13877,0.837249,0.592682,0.412225,0.284433,12000,450,700,1000,30,500
0.915523,1.6024,0.915461,0.617782,0.405805,0.254732,0.158481,0.102424,12000,450,700,1000,70,500
0.345594,0.976275,0.345046,0.179328,0.106442,0.0678465,0.0491858,0.0400555,12000,450,700,1000,350,500
0.345594,0.976275,0.345046,0.179328,0.106442,0.0678465,0.0491858,0.0400555,12000,450,700,1000,1400,500
0.114446,0.69055,0.1142,0.0489781,0.0462869,0.0418115,0.0372744,0.0326922,12000,450,700,1000,14000,500
0.828774,1.02566,0.82876,0.704874,0.586655,0.475566,0.375356,0.285049,12000,450,700,1000,30,1000
0.528701,0.73431,0.528494,0.415989,0.319687,0.238145,0.172877,0.121555,12000,450,700,1000,70,1000
0.236451,0.428883,0.235784,0.160391,0.11136,0.0777859,0.0565227,0.0434805,12000,450,700,1000,350,1000
0.345594,0.976275,0.345046,0.179328,0.106442,0.0678465,0.0491858,0.0400555,12000,450,700,1000,1400,1000
0.0705114,0.235974,0.0702805,0.0474722,0.0429299,0.0385376,0.0344003,0.0304462,12000,450,700,1000,14000,1000
0.482717,0.542382,0.482278,0.436512,0.386693,0.334027,0.280842,0.228313,12000,450,700,1000,30,3500
0.314398,0.376505,0.313819,0.272334,0.23124,0.191187,0.153941,0.119956,12000,450,700,1000,70,3500
0.158749,0.217975,0.158214,0.126931,0.101009,0.0792969,0.0620825,0.0486646,12000,450,700,1000,350,3500
0.158749,0.217975,0.158214,0.126931,0.101009,0.0792969,0.0620825,0.0486646,12000,450,700,1000,1400,3500
0.0510713,0.100305,0.0508601,0.0409806,0.0367553,0.0330901,0.0298243,0.0267906,12000,450,700,1000,14000,3500
0.447647,0.499451,0.44721,0.406685,0.362022,0.31435,0.265844,0.217618,12000,450,700,1000,30,12000
0.293917,0.347455,0.293354,0.256725,0.219869,0.183469,0.14917,0.117443,12000,450,700,1000,70,12000
0.15069,0.201782,0.150185,0.122368,0.0987318,0.0785121,0.0621098,0.0489872,12000,450,700,1000,350,12000
0.15069,0.201782,0.150185,0.122368,0.0987318,0.0785121,0.0621098,0.0489872,12000,450,700,1000,1400,12000
0.0493003,0.0916354,0.0490888,0.0400549,0.0359333,0.0323791,0.029217,0.0262844,12000,450,700,1000,14000,12000
2.07313,3.23393,2.07347,1.60343,1.23932,0.960666,0.771768,0.626783,12000,500,700,20,30,500
1.5306,2.71128,1.53094,1.14624,0.895656,0.719009,0.596205,0.492619,12000,500,700,20,70,500
0.828561,1.97956,0.828663,0.617973,0.530012,0.462116,0.401112,0.341119,12000,500,700,20,350,500
0.53607,1.65262,0.535574,0.414773,0.378367,0.341172,0.302187,0.260824,12000,500,700,20,1400,500
0.289066,1.43543,0.288868,0.169427,0.161455,0.149297,0.136101,0.120876,12000,500,700,20,14000,500
1.51246,2.09123,1.51272,1.24525,1.02138,0.833659,0.681953,0.546937,12000,500,700,20,30,1000
1.18263,1.7664,1.18302,0.955022,0.785032,0.651434,0.545085,0.448627,12000,500,700,20,70,1000
0.700594,1.26447,0.70025,0.567999,0.494157,0.432652,0.376073,0.320477,12000,500,700,20,350,1000
0.446866,0.985028,0.446133,0.370058,0.336262,0.303008,0.268923,0.233764,12000,500,700,20,1400,1000
0.218291,0.782358,0.218061,0.156241,0.147533,0.136397,0.124353,0.110639,12000,500,700,20,14000,1000
0.87421,1.02376,0.873875,0.7876,0.700208,0.609569,0.51775,0.425202,12000,500,700,20,30,3500
0.73126,0.878826,0.730394,0.654536,0.582739,0.510684,0.438657,0.36637,12000,500,700,20,70,3500
0.525029,0.667775,0.52348,0.466803,0.418447,0.370763,0.323688,0.276962,12000,500,700,20,350,3500
0.334582,0.480464,0.333529,0.294225,0.266801,0.240159,0.213698,0.187285,12000,500,700,20,1400,3500
0.140331,0.296978,0.140116,0.117555,0.110138,0.101962,0.0932995,0.0841598,12000,500,700,20,14000,3500
0.494109,0.541262,0.493519,0.458607,0.418667,0.373802,0.325958,0.276445,12000,500,700,20,30,12000
0.440702,0.482871,0.439605,0.408906,0.374201,0.335365,0.294117,0.251583,12000,500,700,20,70,12000
0.36122,0.401523,0.359975,0.333896,0.305899,0.275261,0.243141,0.210298,12000,500,700,20,350,12000
0.245996,0.28977,0.245202,0.224535,0.205394,0.185584,0.165571,0.145592,12000,500,700,20,1400,12000
0.0892613,0.135468,0.0890896,0.079258,0.0740076,0.068767,0.063534,0.0583014,12000,500,700,20,14000,12000
0.453432,0.494819,0.4529,0.421701,0.385798,0.345272,0.301946,0.257058,12000,500,700,20,30,14000
0.407984,0.444977,0.406992,0.379386,0.347872,0.312434,0.274657,0.235629,12000,500,700,20,70,14000
0.339783,0.374941,0.338676,0.314994,0.28918,0.260679,0.230649,0.199864,12000,500,700,20,350,14000
0.234832,0.272768,0.234091,0.215148,0.197119,0.178266,0.159145,0.140025,12000,500,700,20,1400,14000
0.0845182,0.124303,0.0843541,0.0754224,0.0704177,0.0654542,0.0605385,0.0556556,12000,500,700,20,14000,14000
3.81373,5.31246,3.81373,2.78577,2.05307,1.56049,1.29832,1.12269,12000,500,700,50,30,14000
2.64142,4.01749,2.64142,1.94641,1.51294,1.23002,1.05063,0.89511,12000,500,700,50,70,14000
1.22624,2.33591,1.22624,1.00485,0.89723,0.803865,0.708579,0.60555,12000,500,700,50,350,14000
0.758003,1.68955,0.758002,0.682529,0.634212,0.575298,0.510056,0.439675,12000,500,700,50,1400,14000
0.120811,0.160297,0.120812,0.110342,0.102953,0.095128,0.0870315,0.078809,12000,500,700,50,14000,14000
3.03495,3.81888,3.03495,2.3679,1.82006,1.43056,1.18404,0.981893,12000,500,700,50,30,500
2.26089,2.98869,2.26089,1.76683,1.40764,1.16018,0.988248,0.830405,12000,500,700,50,70,500
1.11557,1.69893,1.11557,0.936122,0.836172,0.749339,0.660706,0.566097,12000,500,700,50,350,500
0.67949,1.12874,0.679491,0.613691,0.567473,0.514848,0.457632,0.396693,12000,500,700,50,1400,500
0.242753,0.739635,0.242753,0.211613,0.2019,0.185674,0.168147,0.148982,12000,500,700,50,14000,500
1.82654,2.06632,1.82654,1.56955,1.33215,1.13676,0.966688,0.798012,12000,500,700,50,30,1000
1.53494,1.75788,1.53494,1.32193,1.13666,0.9854,0.850152,0.711733,12000,500,700,50,70,1000
0.931086,1.10731,0.931086,0.825544,0.742383,0.663396,0.582601,0.498429,12000,500,700,50,350,1000
0.544802,0.685051,0.544802,0.491772,0.450252,0.407772,0.363438,0.317352,12000,500,700,50,1400,1000
0.191656,0.332551,0.191656,0.174437,0.164241,0.151456,0.137689,0.123024,12000,500,700,50,14000,1000
1.11318,1.17429,1.11318,1.03193,0.937364,0.833203,0.721754,0.604724,12000,500,700,50,30,3500
1.00852,1.06215,1.00852,0.938698,0.857062,0.766171,0.667634,0.56286,12000,500,700,50,70,3500
0.742795,0.79464,0.742795,0.686657,0.625744,0.560505,0.491753,0.420023,12000,500,700,50,350,3500
0.438568,0.490649,0.438569,0.400389,0.364967,0.329196,0.292737,0.255538,12000,500,700,50,1400,3500
0.135401,0.180778,0.135401,0.124153,0.116166,0.10747,0.0984002,0.0891,12000,500,700,50,14000,3500
1.0481,1.10072,1.0481,0.975184,0.888068,0.790819,0.686252,0.5763,12000,500,700,50,30,12000
0.957751,1.00371,0.957751,0.894542,0.818587,0.732775,0.639311,0.539905,12000,500,700,50,70,12000
0.716396,0.761874,0.716396,0.664345,0.606405,0.543654,0.477175,0.407702,12000,500,700,50,350,12000
0.426039,0.472176,0.426039,0.389877,0.355434,0.320549,0.284896,0.248593,12000,500,700,50,1400,12000
0.129098,0.168763,0.129098,0.118363,0.110673,0.102431,0.0938826,0.0851482,12000,500,700,50,14000,12000
3.81373,5.31246,3.81373,2.78577,2.05307,1.56049,1.29832,1.12269,12000,500,700,70,30,500
2.64142,4.01749,2.64142,1.94641,1.51294,1.23002,1.05063,0.89511,12000,500,700,70,70,500
1.22624,2.33591,1.22624,1.00485,0.89723,0.803865,0.708579,0.60555,12000,500,700,70,350,500
0.758003,1.68955,0.758002,0.682529,0.634212,0.575298,0.510056,0.439675,12000,500,700,70,1400,500
0.120811,0.160297,0.120812,0.110342,0.102953,0.095128,0.0870315,0.078809,12000,500,700,70,14000,500
3.03495,3.81888,3.03495,2.3679,1.82006,1.43056,1.18404,0.981893,12000,500,700,70,30,1000
2.26089,2.98869,2.26089,1.76683,1.40764,1.16018,0.988248,0.830405,12000,500,700,70,70,1000
1.11557,1.69893,1.11557,0.936122,0.836172,0.749339,0.660706,0.566097,12000,500,700,70,350,1000
0.67949,1.12874,0.679491,0.613691,0.567473,0.514848,0.457632,0.396693,12000,500,700,70,1400,1000
0.242753,0.739635,0.242753,0.211613,0.2019,0.185674,0.168147,0.148982,12000,500,700,70,14000,1000
1.82654,2.06632,1.82654,1.56955,1.33215,1.13676,0.966688,0.798012,12000,500,700,70,30,3500
1.53494,1.75788,1.53494,1.32193,1.13666,0.9854,0.850152,0.711733,12000,500,700,70,70,3500
0.931086,1.10731,0.931086,0.825544,0.742383,0.663396,0.582601,0.498429,12000,500,700,70,350,3500
0.544802,0.685051,0.544802,0.491772,0.450252,0.407772,0.363438,0.317352,12000,500,700,70,1400,3500
0.191656,0.332551,0.191656,0.174437,0.164241,0.151456,0.137689,0.123024,12000,500,700,70,14000,3500
1.11318,1.17429,1.11318,1.03193,0.937364,0.833203,0.721754,0.604724,12000,500,700,70,30,12000
1.00852,1.06215,1.00852,0.938698,0.857062,0.766171,0.667634,0.56286,12000,500,700,70,70,12000
0.742795,0.79464,0.742795,0.686657,0.625744,0.560505,0.491753,0.420023,12000,500,700,70,350,12000
0.438568,0.490649,0.438569,0.400389,0.364967,0.329196,0.292737,0.255538,12000,500,700,70,1400,12000
0.135401,0.180778,0.135401,0.124153,0.116166,0.10747,0.0984002,0.0891,12000,500,700,70,14000,12000
1.0481,1.10072,1.0481,0.975184,0.888068,0.790819,0.686252,0.5763,12000,500,700,70,30,14000
0.957751,1.00371,0.957751,0.894542,0.818587,0.732775,0.639311,0.539905,12000,500,700,70,70,14000
0.716396,0.761874,0.716396,0.664345,0.606405,0.543654,0.477175,0.407702,12000,500,700,70,350,14000
0.426039,0.472176,0.426039,0.389877,0.355434,0.320549,0.284896,0.248593,12000,500,700,70,1400,14000
0.129098,0.168763,0.129098,0.118363,0.110673,0.102431,0.0938826,0.0851482,12000,500,700,500,14000,14000
3.81373,5.31246,3.81373,2.78577,2.05307,1.56049,1.29832,1.12269,12000,500,700,500,30,500
2.64142,4.01749,2.64142,1.94641,1.51294,1.23002,1.05063,0.89511,12000,500,700,500,70,500
1.22624,2.33591,1.22624,1.00485,0.89723,0.803865,0.708579,0.60555,12000,500,700,500,350,500
0.758003,1.68955,0.758002,0.682529,0.634212,0.575298,0.510056,0.439675,12000,500,700,500,1400,500
0.120811,0.160297,0.120812,0.110342,0.102953,0.095128,0.0870315,0.078809,12000,500,700,500,14000,500
3.03495,3.81888,3.03495,2.3679,1.82006,1.43056,1.18404,0.981893,12000,500,700,500,30,1000
2.26089,2.98869,2.26089,1.76683,1.40764,1.16018,0.988248,0.830405,12000,500,700,500,70,1000
1.11557,1.69893,1.11557,0.936122,0.836172,0.749339,0.660706,0.566097,12000,500,700,500,350,1000
0.67949,1.12874,0.679491,0.613691,0.567473,0.514848,0.457632,0.396693,12000,500,700,500,1400,1000
0.242753,0.739635,0.242753,0.211613,0.2019,0.185674,0.168147,0.148982,12000,500,700,500,14000,1000
1.82654,2.06632,1.82654,1.56955,1.33215,1.13676,0.966688,0.798012,12000,500,700,500,30,3500
1.53494,1.75788,1.53494,1.32193,1.13666,0.9854,0.850152,0.711733,12000,500,700,500,70,3500
0.931086,1.10731,0.931086,0.825544,0.742383,0.663396,0.582601,0.498429,12000,500,700,500,350,3500
0.544802,0.685051,0.544802,0.491772,0.450252,0.407772,0.363438,0.317352,12000,500,700,500,1400,3500
0.191656,0.332551,0.191656,0.174437,0.164241,0.151456,0.137689,0.123024,12000,500,700,500,14000,3500
1.11318,1.17429,1.11318,1.03193,0.937364,0.833203,0.721754,0.604724,12000,500,700,500,30,12000
1.00852,1.06215,1.00852,0.938698,0.857062,0.766171,0.667634,0.56286,12000,500,700,500,70,12000
0.742795,0.79464,0.742795,0.686657,0.625744,0.560505,0.491753,0.420023,12000,500,700,500,350,12000
0.438568,0.490649,0.438569,0.400389,0.364967,0.329196,0.292737,0.255538,12000,500,700,500,1400,12000
0.135401,0.180778,0.135401,0.124153,0.116166,0.10747,0.0984002,0.0891,12000,500,700,500,14000,12000
1.0481,1.10072,1.0481,0.975184,0.888068,0.790819,0.686252,0.5763,12000,500,700,500,30,14000
0.957751,1.00371,0.957751,0.894542,0.818587,0.732775,0.639311,0.539905,12000,500,700,500,70,14000
0.716396,0.761874,0.716396,0.664345,0.606405,0.543654,0.477175,0.407702,12000,500,700,500,350,14000
0.426039,0.472176,0.426039,0.389877,0.355434,0.320549,0.284896,0.248593,12000,500,700,500,1400,14000
0.129098,0.168763,0.129098,0.118363,0.110673,0.102431,0.0938826,0.0851482,12000,500,700,1000,14000,14000
3.81373,5.31246,3.81373,2.78577,2.05307,1.56049,1.29832,1.12269,12000,500,700,1000,30,500
2.64142,4.01749,2.64142,1.94641,1.51294,1.23002,1.05063,0.89511,12000,500,700,1000,70,500
1.22624,2.33591,1.22624,1.00485,0.89723,0.803865,0.708579,0.60555,12000,500,700,1000,350,500
0.758003,1.68955,0.758002,0.682529,0.634212,0.575298,0.510056,0.439675,12000,500,700,1000,1400,500
0.120811,0.160297,0.120812,0.110342,0.102953,0.095128,0.0870315,0.078809,12000,500,700,1000,14000,500
3.03495,3.81888,3.03495,2.3679,1.82006,1.43056,1.18404,0.981893,12000,500,700,1000,30,1000
2.26089,2.98869,2.26089,1.76683,1.40764,1.16018,0.988248,0.830405,12000,500,700,1000,70,1000
1.11557,1.69893,1.11557,0.936122,0.836172,0.749339,0.660706,0.566097,12000,500,700,1000,350,1000
0.67949,1.12874,0.679491,0.613691,0.567473,0.514848,0.457632,0.396693,12000,500,700,1000,1400,1000
0.242753,0.739635,0.242753,0.211613,0.2019,0.185674,0.168147,0.148982,12000,500,700,1000,14000,1000
1.82654,2.06632,1.82654,1.56955,1.33215,1.13676,0.966688,0.798012,12000,500,700,1000,30,3500
1.53494,1.75788,1.53494,1.32193,1.13666,0.9854,0.850152,0.711733,12000,500,700,1000,70,3500
0.931086,1.10731,0.931086,0.825544,0.742383,0.663396,0.582601,0.498429,12000,500,700,1000,350,3500
0.544802,0.685051,0.544802,0.491772,0.450252,0.407772,0.363438,0.317352,12000,500,700,1000,1400,3500
0.191656,0.332551,0.191656,0.174437,0.164241,0.151456,0.137689,0.123024,12000,500,700,1000,14000,3500
1.11318,1.17429,1.11318,1.03193,0.937364,0.833203,0.721754,0.604724,12000,500,700,1000,30,12000
1.00852,1.06215,1.00852,0.938698,0.857062,0.766171,0.667634,0.56286,12000,500,700,1000,70,12000
0.742795,0.79464,0.742795,0.686657,0.625744,0.560505,0.491753,0.420023,12000,500,700,1000,350,12000
0.438568,0.490649,0.438569,0.400389,0.364967,0.329196,0.292737,0.255538,12000,500,700,1000,1400,12000
